主站点号,电压等级,间隔名称,设备名称,设备大类,信息分类,告警分级,量测类型,动作量词,信号类型,是否上光字牌,主站端描述（合并信息填母点描述）,厂站端描述
546,110kV,110kV孟创线,111合智一体,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,111合智一体异常,111合智一体异常
547,110kV,110kV孟创线,111合智一体,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,111合智一体对时异常,111合智一体对时异常
548,110kV,110kV孟创线,111合智一体,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,111合智一体SV总告警,111合智一体SV总告警
549,110kV,110kV孟创线,111合智一体,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,111合智一体GOOSE总告警,111合智一体GOOSE总告警
550,110kV,110kV孟创线,111合智一体,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,111合智一体检修不一致,111合智一体检修不一致
551,110kV,110kV孟创线,111合智一体,二次设备,异常,,,PSCADA退出/投入,一般遥信,否,111合智一体检修压板投入,111合智一体检修压板投入
552,110kV,110kV孟创线,111线路测控,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,111测控装置故障,111测控装置故障
553,110kV,110kV孟创线,111线路测控,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,111测控装置异常,111测控装置异常
554,110kV,110kV孟创线,111线路测控,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,111测控装置GOOSE总告警,111测控装置GOOSE总告警
555,110kV,110kV孟创线,111线路测控,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,111测控装置SV总告警,111测控装置SV总告警
556,110kV,110kV孟创线,111线路测控,二次设备,异常,,,PSCADA恢复/中断,二次设备故障告警,否,111测控装置通信中断,111测控装置通信中断
557,110kV,110kV孟创线,111线路测控,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,111测控装置对时异常,111测控装置对时异常
558,110kV,110kV孟创线,111线路测控,二次设备,异常,,,PSCADA退出/投入,一般遥信,否,111测控装置检修压板投入,111测控装置检修压板投入
559,110kV,110kV112备用线,112间隔事故总,二次设备,事故,,,PSCADA复归/动作,保护事件,是,112间隔事故总,112间隔事故总
560,110kV,110kV112备用线,112开关,交流开关,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,112,112
561,110kV,110kV112备用线,112-2刀闸,交流刀闸,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,112-2,112-2
562,110kV,110kV112备用线,112-4刀闸,交流刀闸,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,112-4,112-4
563,110kV,110kV112备用线,112-27接地刀闸,接地刀闸,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,112-27,112-27
564,110kV,110kV112备用线,112-47接地刀闸,接地刀闸,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,112-47,112-47
565,110kV,110kV112备用线,112-17接地刀闸,接地刀闸,变位,,位置遥信,PSCADA分位/合位,一般遥信,否,112-17,112-17
566,110kV,110kV112备用线,112开关机构,辅助设备,变位,,,PSCADA远方/就地,一般遥信,否,112开关机构就地控制,112开关机构就地控制
567,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,112开关机构储能电机故障,112开关机构储能电机故障
568,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA已储能/未储能,主设备异常告警,是,112开关机构弹簧未储能,112开关机构弹簧未储能
569,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,112加热器故障,112加热器故障
570,110kV,110kV112备用线,112开关机构,辅助设备,变位,,,PSCADA远方/就地,一般遥信,否,112刀闸机构就地控制,112刀闸机构就地控制
571,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,112刀闸电机电源消失,112刀闸电机电源消失
572,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,112刀闸控制电源消失,112刀闸控制电源消失
573,110kV,110kV112备用线,112开关机构,辅助设备,变位,,,PSCADA联锁/解锁,一般遥信,否,112汇控柜电气联锁解除,112汇控柜电气联锁解除
574,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备故障告警,是,112汇控柜信号电源消失,112汇控柜信号电源消失
575,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,112开关SF6气压低告警,112开关SF6气压低告警
576,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,112开关SF6气压低闭锁,112开关SF6气压低闭锁
577,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,112CT气室SF6气压低告警,112CT气室SF6气压低告警
578,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,112-2、-27、-17气室SF6气压低告警,112-2、-27、-17气室SF6气压低告警
579,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,112过渡气室SF6气压低告警,112过渡气室SF6气压低告警
580,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,112避雷器气室SF6气压低告警,112避雷器气室SF6气压低告警
581,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,112电缆气室SF6气压低告警,112电缆气室SF6气压低告警
582,110kV,110kV112备用线,112开关机构,辅助设备,异常,,,PSCADA复归/告警,主设备异常告警,是,112-4、-47气室SF6气压低告警,112-4、-47气室SF6气压低告警
583,110kV,110kV112备用线,112合智一体,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,112合智一体控制回路断线,112合智一体控制回路断线
584,110kV,110kV112备用线,112合智一体,二次设备,变位,,,PSCADA远方/就地,一般遥信,否,112合智一体就地控制,112合智一体就地控制
585,110kV,110kV112备用线,112合智一体,二次设备,异常,,,PSCADA复归/告警,二次设备故障告警,是,112合智一体故障,112合智一体故障
586,110kV,110kV112备用线,112合智一体,二次设备,异常,,,PSCADA复归/告警,二次设备异常告警,是,112合智一体异常,112合智一体异常
